"['Монитор', 'LCD', '24"",', 'Samsung', 'LC24F390FHIXCI', 'Curved', '1920x1080,', '3000:1', '(ст.),', '250', 'cd/м²,', '178°', '(Г)', '/178°', '(В),', 'D-Sub(VGA),', 'HDMI']"/['11237', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/monitor-samsung-lc24f390fhixci-238-izognutyj-chernyj-chastota-60gc-matrica-va-s-razresheniem-19201080-otnosheniem-storon-16-9-ya_4945.jpg"
"['AOC', '27""', '27B2HM', 'VA', 'LED', '8ms,20000000:1,250', 'кд/м2,1920', 'x', '1080,178/178', 'VGA', 'HDMI']"/['11781', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/27b2h_f_3690.png"
"['PHILIPS', '27""', '271V8L', 'VA', 'LED', 'WIDE', '1920x1080', '10000000:1', '250cd/m2', '5ms', 'VGA', 'HDMI']"/['11781', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/7_6437.jpg"
"['.HIKVISION', '27""', 'DS-D5027FN01', 'LED', 'IPS', '16:9/14ms/1000:1/178/178/300cd/m2/1920x1080', 'FHD', 'VGA', 'HDMI']"/['11880', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/3_2609.jpg"
"['Монитор', 'LCD', '27""', 'DAHUA', 'DHI-LM27-B200', '(1920x1080,', '5ms,', '75Hz,', '250cd/m2,', '3000:1,', '178°/178°,', 'VGA,', 'HDMI)', 'Black']"/['11880', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/dhi-lm27-b200__6173ec7c9176a7.07273203_3008.png"
"['Монитор', '27""', 'PHILIPS', '271V8L/01', '1920x1080,', 'VA,', '4ms,', '75Hz,', '250cd/m2,', '3000:1,', '178°/178°,', 'VGA,', 'HDMI,', 'VESA', '100x100,', 'Black', '(HDMI', 'cable', '1.2m)']"/['11930', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/без названия (32)_1513.jfif"
"['Монитор', 'LCD', '27""', 'DAHUA', 'DHI-LM27-B200S', '(1920x1080,', 'VA,', '5ms,', '75Hz,', '200cd/m2,', '4000:1,', '178°/178°,', 'VGA,', 'HDMI,', 'Speaker', '4W,', 'кабель', 'HDMI', '1,8m,', 'Metal)', 'Black']"/['12078', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/12_7360.png"
"['ACER', '27""', 'KA272', 'Ebi', 'IPS', 'LED', '1ms', '10000000:1', '250', 'кд/м2', '1920x1080', '100Hz', '178/178', 'VGA', 'HDMI']"/['12177', 'Сом']/"https://enter.kg//images/yandex.png"
"['AOC', '23.8""', '24B1H', 'MVA', 'LED', '7ms,50000000:1,250', 'кд/м2,1920', 'x', '1080,178/178', 'VGA', 'HDMI']"/['12276', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/3_8936.jfif"
"['Монитор', 'LCD', '27""', 'Acer', 'KA272', 'E,', 'LED,', '1920x1080', 'IPS,', '16:9,', '1000:1,', '100Гц,', '250', 'кд/м2,', '1мс,', 'D-Sub,', 'HDMI']"/['12276', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/5_4045.jpeg"
"['.LG', '27""', '27MP400', 'IPS', 'LED', '5ms/1000000:1/178/178/1920x1080', 'FullHD', 'VGA', 'HDMI']"/['12375', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/mnt-24mp400-03-ergonomic-design-d_1429.jpg"
"['.LG', '27""', '27MK400H-B', 'TN', 'LED', '5ms/1000000:1/178/178/1920x1080', 'FullHD', 'VGA', 'HDMI']"/['12474', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/24-025-889-v02_5681.jpg"
"['Монитор', 'LCD', '27"",', 'LG', '27MP400H-B,', 'Black,', 'IPS,', '1920x1080', '(16:9),', '1000:1,', '5мс,', '250', 'cd/m2,', '178/178,', '75Hz,', 'VGA,', 'HDMI']"/['12573', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/432авыа_5281.webp"
"['Монитор', 'LCD', '27""', 'Xiaomi', 'Mi', 'IPS,', 'FHD1920x1080(16:9),Матовый,1000:1,(1000000:1),178°/178°,ультратонкий', '7мм,безрамочный,300', 'cd/m2,75Hz,6ms,VGA,HDMI,Audio', 'Out,Black[RMMNT27NF/BHR4975EU]']"/['12642', 'Сом']/"https://enter.kg//images/novinka.gif"
"['Монитор', 'LCD', '27""', 'AOC', '27B2H', 'Black,', 'IPS,', '1920x1080,', '20M:1,', '250cd/m2,', '178/178,', '75Hz,', '7ms,', 'LowBlue,', 'FlickerFree,', 'VGA,', 'HDMI,', '3,5mmJack,', 'VESA', '100х100,', '3-сторонняя', 'безрамная', 'панель,', 'в', 'комплекте', 'кабель', 'HDMI']"/['12870', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/13_3602.jpg"
"['LED', 'LCD', '23.8"",', 'Acer', 'EK240YCbi,', 'Black,', 'VA,', '75Hz,', '1920x1080,', '100000000:1,', '250nits,', '178/178,', '5ms,', 'Audio', 'Out,', 'VGA,', 'HDMI']"/['13464', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/1634306_v02_b_7103.jpg"
"['AOC', '27""', 'LED', 'LCD', 'AH-IPS', 'B2H', 'Black,1920x1080,H178°/V178°,HDMI+VGA(без', 'рамки),Audiojack,WALL']"/['14355', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/4_8934.jfif"
"['Монитор', 'Samsung', '23.8""', 'LS24A336NHIXCI,', 'FHD', '1920x1080', '(16:9),', 'Матовый,', 'VA', 'LED,', '3000:1,', '(1000000:1),', '178°/178°,', 'VESA', '75', 'x', '75', 'mm,', 'Flicker', 'Free,', '250', 'cd/m2,', '60Hz,', '5ms,', 'VGA', '(D-Sub),', 'HDMI,', 'Black']"/['14751', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/1_6981.jfif"
"['ASUS', '23.8""', 'VA24EHE', 'IPS', 'LED', '5ms,10000000:1,250', 'кд/м2,', '1920x1080', '75Hz,', '178/178', 'VGA', 'HDMI', 'DVI']"/['15246', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/12s_4630.jpg"
"['Монитор', 'Digma', '23.8""', 'DM-MONF2420,', 'FHD', '1920x1080', '(16:9),', 'Матовый,', 'IPS,', '1200:1,', '(1000000:1),', '178°/178°,', 'безрамочный,', 'VESA', '100', 'x', '100', 'mm,', 'AMD', 'FreeSync,', 'Flicker', 'Free,', '250', 'cd/m2,', '75Hz,', '5ms,', 'VGA', '(D-Sub),', 'HDMI,', 'DisplayPort,', 'Audio', 'Out,', 'Black']"/['15246', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/3_7198.jpg"
"['Монитор', 'LCD', '23.5"",', 'Samsung', 'LC24RG50FZIXCI,', 'Black,', 'VA,', 'Curved,', '1920x1080,', '3000:1,', '250cd/m2,', '178/178,', '4ms,', '144Hz,', '2xHDMI,', 'DP']"/['15741', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/3_3936.png"
"['ACER', '23,8""', 'LED', 'LCD', 'AH-IPS', 'SA240YAbi,', 'FHD', ',1920x1080,75Hz,H178°/V178°,HDMI+VGA,Audiojack,', 'Black,WALL']"/['15840', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/3_7764.jfif"
"['Монитор', 'LCD', '32""', 'DAHUA', 'DHI-LM32-F200', '(1920x1080,', '8ms,', '60Hz,', '200cd/m2,', '1400:1,', '178°/178°,', 'VGA,', 'USB,', 'HDMI)', 'Black']"/['16335', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/без названия (33)_6511.jfif"
"['Монитор', 'LCD', '23.8""', 'LG', '24GQ50F-B', 'Black,', 'VA,', '1920x1080,', '3000:1,', '250', 'cd/m2,', '178/178,', '1ms,', '165Hz,', '2xHDMI,', 'DP,', 'Headphone-out']"/['16731', 'Сом']/"https://enter.kg//images/yandex.png"
"['Монитор', 'игровой', '23,8""', 'PHILIPS', '242E1GAJ/00', '1920x1080,', 'VA,', 'MPRT', '1ms,', '144Hz,', '350cd/m2,', '3500:1,', '178°/178°,', 'HDMI,', 'DisplayPort,', 'Black', '(HDMI,', 'DP', 'cable)']"/['16731', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/7_5380.jpg"
"['SAMSUNG', '24""', 'LS24AG320NMXUE', 'Odyssey', 'G3', 'VA', '1ms,10000000:1,250', 'кд/м2,', '1920x1080', '165hz,', 'DP,', 'HDMI']"/['17226', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/без названия (54)_2173.jfif"
"['Монитор', 'Asus', '23""', 'VZ239HE,', 'FHD', '1920x1080', '(16:9),', 'Матовый,', 'IPS,', '1000:1,', '(80000000:1),', '178°/178°,', 'ультра', 'тонкий', '7мм,', 'безрамочный,', 'круглая', 'подставка,', 'Low', 'Blue', 'Light,', 'Flicker', 'Free,', '250', 'cd/m2,', '75Hz,', '5ms,', 'VGA,', 'HDMI,', 'Black']"/['17226', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/5_3277.jpg"
"['DELL', '27""', 'S2721HN', 'IPS', 'WLED', '4ms,10000000:1,300', 'кд/м2,1920x1080', 'FHD,178/178', '2xHDMI']"/['18216', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/без названия (10)_3746.jpeg"
"['Монитор', 'игровой', '24""', 'PHILIPS', '24M1N3200VA', '1920x1080,', 'VA,', '1ms,', '165Hz,', '350cd/m2,3500:1,178°/178°,', 'HDMI,', 'DP,', 'VESA', '100x100,', 'Black', '(HDMI,', 'DP', 'cable)']"/['18315', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/без названия (31)_2036.jfif"
"['Монитор', '23,8""', 'PHILIPS', '242E2FA/00', 'IPS,', '1920x1080,', '1ms,', '75Hz,', '300cd/m2,', '1000:1,', '178°/178°,', 'HDMI,', 'DP,', 'VGA,', 'Динамики,', 'VESA', '75x75,', 'Black', '(HDMI', 'cable)']"/['18711', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/monitor-lcd-238-philips-242e2fa-00-ips-1920x1080-4ms-75hz-300cd-m2-1000-1-178-178-hdmi-dp-vga-dinamiki-vesa-75x75-black-hdmi-cab (1)_5928.jpg"
"['Монитор', 'игровой', 'LCD', '27""', 'DAHUA', 'DHI-LM27-E200', '(1920x1080,', '1ms,', '165Hz,', '250cd/m2,', '4000:1,', '178°/178°,', 'DP,', 'HDMI)', 'Black']"/['18810', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/8_8648.jpg"
"['Монитор', 'LCD', '27"",', 'Viewsonic', 'VX2718-P-MHD', 'Black,', 'VA,', '1920x1080,', '165Hz,', '4000:1', '(80000000:1),', '250cd/m2,', '1ms,', '178°/178°,', '2xHDMI,', 'DP,', 'Audio-Out,', 'Speakers', '(2x2W)']"/['19602', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/курв3_5562.png"
"['Монитор', 'LCD', '27"",', 'Viewsonic', 'VX2718-PC-MHD', 'Black,', 'VA,', 'Curved,', '1920x1080,', '165Hz,', '4000:1', '(80000000:1),', '250cd/m2,', '1ms,', '178°/178°,', '2xHDMI,', 'DP,', 'Audio-Out,', 'Speakers', '(2x2W)']"/['19701', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/без названия (11)_1390.jpeg"
"['Монитор', 'Xiaomi', 'Redmi', '27""', 'RMMNT27NF,', 'FHD', '1920x1080', '(16:9),', 'Матовый,', 'IPS,', '1000:1,', '(1000000:1),', '178°/178°,', 'ультра', 'тонкий', '7мм,', 'безрамочный,', '300', 'cd/m2,', '75Hz,', '6ms,', 'VGA,', 'HDMI,', 'Audio', 'Out,', 'Black']"/['19701', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/11_4126.jpg"
"['ACER', '27""', 'LED', 'LCD', 'AH-IPS', 'SA270Abi', 'FHD', ',1920x1080,75Hz,H178°/V178°,HDMI+VGA,Audiojack,', 'Black,WALL']"/['19800', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/6_5154.jfif"
"['SAMSUNG', '27""', 'LED', 'LCD', 'AH-IPS', 'S27F354FHI', 'Black,1920x1080,H178°/V178°,AMD', 'FreeSync,VGA+HDMI,', 'BlackAudiojack,WALL']"/['19800', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/5_7460.jpg"
"['Монитор', 'LCD', '27""', 'LG', '27GQ50F-B', 'Black,', 'VA,', '1920x1080,', '3000:1,', '250', 'cd/m2,', '178/178,', '1ms,', '165Hz,', '2xHDMI,', 'DP,', 'Headphone-out']"/['20295', 'Сом']/"https://enter.kg//images/yandex.png"
"['Монитор', 'LCD', '27"",', 'Viewsonic', 'VX2718-PC-MHDJ', 'Black,', 'VA,', 'Curved,', '1920x1080,', '165Hz,', '4000:1', '(80000000:1),', '250cd/m2,', '1ms,', '178°/178°,', '2xHDMI,', 'DP,', 'Audio-Out,', 'Speakers', '(2x2W)']"/['20295', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/без названия (12)_5439.jpeg"
"['Монитор', 'игровой', '27""', 'PHILIPS', '272E1GAJ/00', 'VA,', '1920x1080,', 'MPRT', '1ms,', '144Hz,', '350cd/m2,', '3000:1,', '178°/178°,', 'HDMI,', 'DisplayPort,', 'Black', '(HDMI,', 'DP', 'cable)']"/['20394', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/monitor-lcd-27-philips-272e1gaj-00-va-1920x1080-mprt-1ms-144hz-350cd-m2-3000-1-178-178-hdmi-displayport-black-hdmi-dp-cable (1)_2461.jpg"
"['Монитор', 'Acer', '27""', 'SA270Bbmipux,', 'FHD', '1920x1080', '(16:9),', 'Матовый,', 'IPS,', '1000:1,', '(100000000:1),', '178°/178°,', 'ультра', 'тонкий', '7мм,', 'безрамочный,', 'Blue', 'Light', 'Filter,', 'AMD', 'FreeSync,', '250', 'cd/m2,', '75Hz,', '1ms,', '2x2W', 'Speakers,', 'HDMI,', 'DisplayPort,', 'USB', 'Type-C,', 'Audio', 'Out,', 'Black']"/['20592', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/12_5511.jpg"
"['Монитор', 'BENQ', '27""', 'GW2780,', 'FHD', '1920x1080', '(16:9),', 'Матовый,', 'IPS,', '1000:1,', '(20000000:1),', '178°/178°,', 'VESA', '100', 'x', '100', 'mm,', 'Flicker-Free,', '250', 'cd/m2,', '60Hz,', '5ms,', '2x2W', 'Speakers,', 'VGA', '(D-Sub),', 'HDMI', '1.3,', 'Display', 'Port,', 'Audio', 'In/Out,', 'Black']"/['20592', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/6_6897.jfif"
"['Монитор', 'LCD', '27""', 'AOC', '27G2SAE/BK,VA,Black,1920x1080,80M:1,350cd/m2,178/178,1ms,165Hz,', 'AMDFreeSyncPremium,LowBlueLight,', 'VGA,2HDMI,DP,3,5mmJack,колонки', '2x2Вт,-5°', '~', '23°', ',VESA100', 'x', '100мм,в', 'комплекте', 'HDMI,DP']"/['20691', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/17_1909.jpg"
"['Монитор', 'LCD', '24""', 'DAHUA', 'DHI-LM24-P301A', '2K', '(2560x1440,', 'IPS,', '6ms,', '75Hz,', '320cd/m2,', '1000:1,', '178°/178°,', 'USB-С,', 'HDMI,', 'DisplayPort,', 'Audio', 'port)', 'Black']"/['20988', 'Сом']/"https://enter.kg//images/stories/virtuemart/product/7_7580.jpg"
